geometry,u,v,key,oneway,length,n_trafficLights,n_giveWaySignal,n_stopSignal,n_pedestrianCrossings,n_cyclingPath,n_cycleParking,n_parkingLeft,n_parkingRight,n_roundaboutNearBy,n_streetLighting_segments,p_pTStop,mean_zonalSpeed,roadType_tertiary,roadType_residential,roadType_primary,roadType_unavailable,roadType_living_street,roadType_pedestrian,roadType_secondary,roadType_primary_link,roadType_service,roadType_secondary_link,roadType_tertiary_link,surfaceType_asphalt,surfaceType_unavailable,surfaceType_sett,surfaceType_paving_stones,surfaceType_paving_stones:20,surfaceType_cobblestone,surfaceType_paving_stones:30,surfaceType_unhewn_cobblestone,surfaceType_paved,numberOfLanes,maxSpeed,accidents_noSeverity,accidents_mild,accidents_severe,accidents_deceased,total_accidents_pedestrian,total_accidents_motorcycle,total_accidents_bicycle,total_accidents,total_accidents_VRU,travelDemand_micro,travelDemand_privateVehicle,n_cornering_right,mean_avg_magnitude_cornering_right,mean_max_magnitude_cornering_right,n_cornering_left,mean_avg_magnitude_cornering_left,mean_max_magnitude_cornering_left,n_brake,mean_avg_magnitude_brake,mean_max_magnitude_brake,n_speedup,mean_avg_magnitude_speedup,mean_max_magnitude_speedup
"LINESTRING (-3.7131581 40.4284636, -3.7130284655600003 40.42864743118, -3.712564917660001 40.42930477623, -3.7124355000000007 40.429488299999996)",3874,3504,0,True,139.39963730755468,1,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,1,0,0,0,0,0,0,1,0,122.5709293651806,32978,700,1073,240,38,1808,2988,757,2530,4573,0,714,692
"LINESTRING (-3.7150290499999996 40.42889140000774, -3.7150988999999996 40.4288591, -3.7149980889044736 40.42875076184756, -3.7149422 40.4286907, -3.7147595835126968 40.42844185105214, -3.7146265 40.4282605)",3506,3508,0,True,93.4228621718476,0,0,0,2,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,2,1,0,0,0,1,0,3,1,215.30697380985964,43686,654,551,1624,246,1047,2363,1218,152,4177,0,196,788
"LINESTRING (-3.7146265 40.4282605, -3.7148189917600005 40.42814410678, -3.715218408239999 40.42790259321999, -3.7154108999999997 40.4277862)",3508,3511,0,True,101.87536260326738,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,7.648287708414126,958,371,1062,620,859,35,3314,816,1598,2257,3,681,164
"LINESTRING (-3.7146265 40.4282605, -3.7144934300247656 40.42807913297118, -3.7143176238602087 40.42783951887597, -3.714218999999999 40.4277051, -3.714182599999998 40.427750550015354)",3508,3512,0,True,83.030553803835,3,0,0,1,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,1,8,0,0,0,4,3,5,5,215.30697380985964,5410,1180,1675,653,1195,2529,143,120,2717,4549,2,726,461
"LINESTRING (-3.714182599999998 40.427750550015354, -3.714218999999999 40.4277051, -3.7141216623350393 40.427569713072, -3.713963486885495 40.42734970688831, -3.7138321999999993 40.4271671)",3512,3871,0,True,80.1144700869361,1,0,0,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,2,1,0,0,0,1,0,3,1,464.9357267460265,10781,594,1980,2768,1638,1285,2602,1149,1318,2701,0,496,698
"LINESTRING (-3.714182599999998 40.427750550015354, -3.7141462 40.427796, -3.714190327567342 40.4278587929418, -3.7142740999999995 40.427977999999996)",3512,3954,0,True,31.19402818341527,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,215.0095930459272,47322,169,2095,1837,1981,2250,320,586,2797,3832,4,499,354
"LINESTRING (-3.7139039 40.427428199999994, -3.714027652037305 40.4276160497702, -3.7140544818959804 40.427656776233356, -3.7141462 40.427796, -3.714182599999998 40.427750550015354)",21098,3512,0,True,55.421898195658905,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,215.0095930459272,39304,330,728,2162,1439,270,2861,193,2340,2308,1,43,97
"LINESTRING (-3.7148919 40.4271531, -3.714718019862724 40.42729573907828, -3.714347860495345 40.42759939188076, -3.714218999999999 40.4277051, -3.714182599999998 40.427750550015354)",3873,3512,0,True,103.20202266919704,2,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,1,1,0,0,0,2,0,2,2,47.33213264725299,24326,351,1291,1228,494,135,1674,302,2769,1259,3,580,7
"LINESTRING (-3.7138321999999993 40.4271671, -3.7138881 40.4270674, -3.713960615279848 40.42698382911191, -3.7142298556831115 40.42667354058159, -3.7143761 40.42650499999999)",3871,3870,0,True,95.65560943024458,1,0,0,1,0,0,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,65.0174559012848,41433,1095,891,388,365,455,2872,1401,1886,4148,0,147,200
"LINESTRING (-3.7138321999999993 40.4271671, -3.713699953843444 40.42698515336754, -3.7135842432080435 40.426825956601455, -3.7134807 40.42668350000001, -3.7134467999999976 40.42671845000906)",3871,3817,0,True,71.8686915379419,2,0,0,3,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,3,3,0,0,1,3,0,5,4,200.48467234344773,1034,114,509,55,396,1164,956,1095,2442,1428,0,113,146
"LINESTRING (-3.7142740999999995 40.427977999999996, -3.7142473 40.4280008, -3.714072639816317 40.42807501293886, -3.713364695823112 40.42837581763961, -3.7131581 40.4284636)",3954,3874,0,True,135.4863858917538,0,0,0,2,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,22.491430293165063,9099,502,1554,1822,498,1571,1686,157,1288,2446,0,524,270
"LINESTRING (-3.7142740999999995 40.427977999999996, -3.7144060558136096 40.428160149486104, -3.7148723921864457 40.42880387201973, -3.7149592 40.4289237, -3.7150290499999996 40.42889140000774)",3954,3506,0,True,138.3396628825081,2,0,0,2,0,0,0,0,0,1,2,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,412.6080220425469,18576,261,2279,552,319,2206,3394,678,2119,1495,2,215,760
"LINESTRING (-3.7102002 40.435196599999976, -3.71021632268 40.43497225419999, -3.710265177319999 40.43429244579999, -3.7102812999999992 40.43406809999999)",3718,3726,0,True,125.75204053179216,0,0,0,2,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,1,0,0,0,0,0,0,1,0,140.97218818086264,6325,241,340,637,387,2530,1699,125,370,3079,1,614,870
"LINESTRING (-3.7102812999999992 40.43406809999999, -3.710296731819999 40.433843668739996, -3.7102969681799998 40.43384023125999, -3.7103123999999994 40.4336158)",3726,3738,0,True,50.38686292567775,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,2,0,0,0,0,0,0,2,0,140.97218818086264,35501,634,818,1524,187,1639,3432,1187,128,870,5,594,398
"LINESTRING (-3.7086841 40.433964799999984, -3.7089085066000003 40.433979313649985, -3.7098064302389195 40.43403738747412, -3.7100568934 40.43405358634999, -3.7102812999999992 40.43406809999999)",3748,3726,0,True,177.88364169702822,1,0,0,2,0,0,0,0,0,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,1,0,0,0,0,1,0,1,1,228.4465462492843,35549,951,740,2735,665,167,1357,291,439,2412,3,439,639
"LINESTRING (-3.7068516999999996 40.43501939999999, -3.7068748935599998 40.4347956258, -3.70688961255 40.43465361524999, -3.7069128000000005 40.43442989999999)",3730,3731,0,True,65.86745697527635,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,43.9958225253842,28519,1215,512,7,161,1874,3087,741,2757,3636,3,38,860
"LINESTRING (-3.7069128000000005 40.43442989999999, -3.7069317046199997 40.43420574522, -3.70694219538 40.43408135477999, -3.7069611 40.43385719999999)",3731,3739,0,True,63.875285445317104,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,43.9958225253842,29429,929,2285,329,1951,1849,2836,803,2996,2402,1,34,354
"LINESTRING (-3.7086302 40.4346192, -3.7084065945199995 40.43459455314, -3.7075122544169363 40.434495974718246, -3.7071364054799996 40.43445454685999, -3.7069128000000005 40.43442989999999)",3749,3731,0,True,192.02648982122892,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,16.807958486845884,24439,274,600,3056,693,164,1025,934,2327,2771,0,558,276
"LINESTRING (-3.7069611 40.43385719999999, -3.7071856069 40.43387122028, -3.7080836397723798 40.433927301729234, -3.7084595931 40.43395077971998, -3.7086841 40.433964799999984)",3739,3748,0,True,191.8675547076732,1,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,2,1,0,0,0,0,0,3,0,228.4465462492843,16729,740,2126,2589,1267,1250,2437,591,1010,2922,0,296,654
"LINESTRING (-3.7056028000000003 40.4336149, -3.705733199999999 40.43371719999999, -3.705787449852154 40.43374097086102, -3.7058909000000004 40.4337863, -3.706676003453091 40.43383831255355, -3.706737186699803 40.43384236590077, -3.7069611 40.43385719999999)",7786,3739,0,True,156.8169354726481,0,1,0,2,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,1,2,0,0,1,0,0,3,1,228.4465462492843,3251,431,1251,3338,2026,1487,1656,865,2559,1781,2,705,665
"LINESTRING (-3.7086841 40.433964799999984, -3.70866563386 40.43418899743998, -3.7086486661399998 40.434395002559995, -3.7086302 40.4346192)",3748,3749,0,True,72.97564639596567,1,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,336.590214192212,32278,156,1666,2078,1743,1426,851,0,551,1201,3,429,355
"LINESTRING (-3.7032496 40.4246714, -3.7030320693999994 40.424614040600005, -3.7027272305999994 40.4245336594, -3.7025096999999993 40.42447629999999)",3756,3757,0,True,85.04247202757335,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,153.5982272882504,37747,324,814,1602,520,347,4,483,3375,3621,3,302,407
"LINESTRING (-3.7032496 40.4246714, -3.7034050888000003 40.42450886639999, -3.7036194112000005 40.42428483359999, -3.7037749000000004 40.424122299999986)",3756,3758,0,True,84.45910661692314,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,50.0,1,0,0,0,0,0,0,1,0,46.49208124320446,18621,122,869,2424,377,2305,2831,503,2218,1825,1,657,850
"LINESTRING (-3.7027971000000006 40.4251449, -3.702952533750001 40.42498225275, -3.703094166249999 40.42483404725001, -3.7032496 40.4246714)",3768,3756,0,True,72.79040299223357,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,37.576356411043776,27651,113,1115,3054,869,131,1966,1419,1001,1769,1,619,618
"LINESTRING (-3.7030487000000005 40.423838199999985, -3.702895995187107 40.42400333552046, -3.7027637 40.4241464, -3.7026469137653777 40.42429808416851, -3.7025096999999993 40.42447629999999)",3761,3757,0,True,92.92661251813188,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,50.0,1,0,0,0,0,0,0,1,0,148.59448485725048,37375,1130,166,1421,211,1377,714,526,1162,2032,5,478,371
"LINESTRING (-3.7037749000000004 40.424122299999986, -3.7039843503799994 40.4242042709, -3.7041697496200006 40.424276829099995, -3.7043792 40.4243588)",3758,3759,0,True,72.12148223011633,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,108.7249978739642,2253,777,158,115,1021,338,1730,5,1084,4180,2,539,383
"LINESTRING (-3.7037749000000004 40.424122299999986, -3.7039303786400004 40.42395973969999, -3.7044998213600002 40.423364360300006, -3.7046553 40.42320180000001)",3758,3760,0,True,141.56266200723644,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,46.49208124320446,40748,1017,221,658,965,1162,180,518,3050,2721,1,130,253
"LINESTRING (-3.7030487000000005 40.423838199999985, -3.7032582087000003 40.423920162849996, -3.7035653913 40.42404033714999, -3.7037749000000004 40.424122299999986)",3761,3758,0,True,86.66556581166716,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,108.7249978739642,23610,921,1787,2494,1654,2050,3016,123,171,3847,5,78,22
"LINESTRING (-3.7043792 40.4243588, -3.704193571399999 40.42448575264, -3.7034508400117994 40.424993711599676, -3.7033003285999997 40.42509664735999, -3.7031146999999995 40.425223599999995)",3759,3765,0,True,170.25824911496912,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,20.0,0,0,0,0,0,0,0,0,0,31.197999636402702,38222,1128,1605,1676,779,1705,1426,309,1906,1112,4,115,38
"LINESTRING (-3.7053502999999988 40.423746550004026, -3.7053087 40.42372319999998, -3.7051624416178077 40.42382321272481, -3.704564837177106 40.424231859720535, -3.7043792 40.4243588)",3766,3759,0,True,130.4484457312858,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,20.0,0,0,0,0,0,0,0,0,0,31.197999636402702,34242,210,1008,834,554,73,3459,1426,24,4238,1,699,200
"LINESTRING (-3.7046553 40.42320180000001, -3.7048323164999992 40.42334054782602, -3.7051737004999996 40.423608129028004, -3.7053502999999988 40.423746550004026)",3760,3766,0,True,98.20703017021026,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,150.10263833154843,46130,1317,1590,2353,2027,624,3322,751,3062,885,1,408,805
"LINESTRING (-3.7046553 40.42320180000001, -3.7048191475500003 40.42304767185, -3.7054745581324107 40.422431140076675, -3.70561755245 40.42229662815001, -3.7057814000000002 40.42214250000001)",3760,3767,0,True,171.8253418536055,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,1,0,0,1,0,0,1,1,40.203932521771925,14669,43,1197,234,237,687,1365,996,311,3545,3,317,79
"LINESTRING (-3.7042807 40.4229476, -3.7044668387399997 40.423073911980005, -3.7044691612599996 40.42307548802, -3.7046553 40.42320180000001)",3794,3760,0,True,50.31475724667257,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,1,0,0,0,0,1,1,1,150.10263833154843,33248,849,519,1236,2061,854,3486,47,1351,3906,0,206,649
"LINESTRING (-3.7031146999999995 40.425223599999995, -3.7029574880000005 40.42518464349999, -3.7027971000000006 40.4251449)",3765,3768,0,True,36.36529389330902,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,178.3197891958972,15563,1226,20,1446,243,1698,2098,665,2281,1864,2,90,318
"LINESTRING (-3.7036208999999998 40.4253492, -3.7034025759399998 40.42529502872, -3.70333302406 40.425277771279994, -3.7031146999999995 40.425223599999995)",3770,3765,0,True,57.96448125563225,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,20.0,0,0,0,0,0,0,0,0,0,178.3197891958972,38404,114,499,931,36,550,2972,1233,2922,3660,4,168,310
"LINESTRING (-3.7053502999999988 40.423746550004026, -3.7054837563199983 40.423800547602106, -3.7056302 40.4238598)",3766,3785,0,True,33.60904087389221,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,150.10263833154843,39920,1252,1908,661,1634,25,376,606,2551,308,3,470,833
"LINESTRING (-3.7063657 40.422522, -3.706227265521216 40.42269940027323, -3.7056736953324876 40.423408786429015, -3.705500986081793 40.42363010895309, -3.7053919 40.42376989999999, -3.7053502999999988 40.423746550004026)",3788,3766,0,True,181.22271894757915,0,0,0,0,0,0,1,1,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,50.0,1,0,0,0,0,0,0,1,0,14.3391266236427,45980,125,2004,1496,464,2297,573,1201,3216,2415,4,400,452
"LINESTRING (-3.7057814000000002 40.42214250000001, -3.7056556271499996 40.42204046240045, -3.7055190999999987 40.42192970000095)",3767,3789,0,True,37.53885652646038,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,288.1571724652722,17713,1218,483,690,1997,2316,639,1337,2358,201,4,35,860
"LINESTRING (-3.7063657 40.422522, -3.70617702953 40.422399459450006, -3.70596989518 40.42226492670001, -3.7057814000000002 40.42214250000001)",3788,3767,0,True,77.45469152800545,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,288.1571724652722,10530,1290,978,2990,751,382,2695,663,3182,502,4,433,238
"LINESTRING (-3.7042807 40.4229476, -3.7040915557151006 40.42306924865158, -3.7037972999999997 40.423258499999996, -3.703362516658679 40.42359518701971, -3.7032265071679062 40.423700509891475, -3.7030487000000005 40.423838199999985)",3794,3761,0,True,169.10463422799603,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,20.0,0,0,0,0,0,0,0,0,0,148.59448485725048,229,97,1019,1846,1470,565,2176,709,979,1300,5,433,286
"LINESTRING (-3.7037307 40.4225675, -3.703915774999999 40.42269540365, -3.704095625 40.42281969634999, -3.7042807 40.4229476)",3764,3794,0,True,74.30343268924703,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,150.10263833154843,18999,254,1990,2441,1805,588,959,1413,1505,3631,3,236,61
"LINESTRING (-3.7055190999999987 40.42192970000095, -3.7055050000000005 40.4219183, -3.705346648141214 40.422051430415955, -3.70465794946026 40.422630436829664, -3.7044529306730665 40.422802801313566, -3.7042807 40.4229476)",3789,3794,0,True,179.78091830027682,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,91.56915274977652,24910,407,124,1445,543,2200,3121,603,182,557,0,454,255
"LINESTRING (-3.7056302 40.4238598, -3.7058427246200005 40.42393357447, -3.7060770753799996 40.42401492553, -3.7062896 40.424088699999984)",3785,3786,0,True,77.57498776623298,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,150.10263833154843,17835,684,2192,1445,1548,2187,2382,488,883,192,5,440,763
"LINESTRING (-3.7051735999999993 40.4242386, -3.70535129187222 40.42410069627574, -3.7054228 40.4240452, -3.705462507979893 40.42400970405269, -3.7056302 40.4238598)",3771,3785,0,True,65.97541200355485,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,25.63678581066057,1417,1002,1852,2111,1313,1089,1826,288,2157,1944,0,180,27
"LINESTRING (-3.7055190999999987 40.42192970000095, -3.7053516827399986 40.42177950978064, -3.705165617259999 40.421612590220306, -3.7049982 40.42146239999999)",3789,3796,0,True,77.77668711214476,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,1,0,0,0,0,0,0,1,0,288.1571724652722,10863,1327,832,3330,11,2364,2987,525,351,1917,4,241,774
"LINESTRING (-3.7057377000000002 40.4217809, -3.7056314634676175 40.42186412294615, -3.705533199999999 40.4219411, -3.7055190999999987 40.42192970000095)",3798,3789,0,True,30.893905039402984,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,20.0,0,0,0,0,0,0,0,0,0,110.58064482737198,1769,1112,441,1841,1167,678,1140,1282,729,3703,0,428,578
"LINESTRING (-3.7036208999999998 40.4253492, -3.7038038080599986 40.42521837132, -3.7045356406604077 40.42469491328818, -3.7049906919399986 40.424369428679995, -3.7051735999999993 40.4242386)",3770,3771,0,True,212.17557340043035,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,25.63678581066057,12897,1023,2063,300,18,1185,2199,1158,2546,921,3,143,780
"LINESTRING (-3.7066244 40.4249535, -3.706623166039999 40.42472857124, -3.7066217339599996 40.42446752876, -3.7066204999999997 40.4242426)",3777,3783,0,True,79.00990402368345,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,20.0,0,0,0,0,0,0,0,0,0,59.62999877706053,47474,318,2149,3319,129,2109,153,1358,251,4161,0,660,35
"LINESTRING (-3.7066204999999997 40.4251256, -3.706622334559999 40.42504464416, -3.7066244 40.4249535)",3775,3777,0,True,19.131932438167624,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,59.62999877706053,42281,474,428,991,1393,428,1192,892,896,400,2,658,938
"LINESTRING (-3.707391599999999 40.4243242, -3.7076165870273776 40.42432169674136, -3.7085163315739 40.424311685971716, -3.708900469085772 40.424307411967334, -3.709081299999999 40.42430540000001, -3.7090966499999998 40.42434625001241)",3780,3781,0,True,192.706655224648,1,0,0,2,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,1,0,0,0,0,0,0,1,0,239.62147655758463,186,401,1512,2500,876,2496,3290,1402,122,225,4,507,291
"LINESTRING (-3.707391599999999 40.4243242, -3.7074030915012637 40.4240995986078, -3.7074116000000004 40.42393329999999, -3.7074916286643593 40.42342217616107, -3.7075263999999994 40.423200099999995)",3780,3782,0,False,125.99608742083991,2,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,5,1,0,0,0,1,1,5,2,2024.5007562874512,12965,197,654,137,905,1685,3321,921,825,2307,5,458,331
"LINESTRING (-3.7075263999999994 40.423200099999995, -3.707491611129645 40.423422288151066, -3.7074116000000004 40.42393329999999, -3.7074030857091755 40.42409971181416, -3.707391599999999 40.4243242)",3782,3780,0,False,125.99608742083991,2,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,2024.5007562874512,31467,884,508,1669,27,1836,3310,750,2669,2874,3,396,243
"LINESTRING (-3.7070302 40.4242994, -3.7072097435199987 40.42431172063999, -3.707391599999999 40.4243242)",3784,3780,0,True,40.26013354002087,1,0,0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,150.10263833154843,11613,1337,1600,1332,128,446,548,1074,1959,1886,1,250,832
"LINESTRING (-3.7066204999999997 40.4242426, -3.7067033000000005 40.42427569999999, -3.706820784247196 40.42428421751807, -3.7070302 40.4242994)",3783,3784,0,True,46.33706027381702,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,150.10263833154843,31007,46,1111,1244,613,2145,644,40,2493,2808,4,341,759
"LINESTRING (-3.7062896 40.424088699999984, -3.7064527667899996 40.42416458809, -3.7066204999999997 40.4242426)",3786,3783,0,True,40.55888643289926,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,150.10263833154843,47420,1127,2133,980,1353,1492,2447,11,1874,1507,1,540,898
"LINESTRING (-3.709353699999999 40.4263047, -3.709379129799999 40.426528212529995, -3.709394276799999 40.42666134548, -3.7094196999999998 40.4268848)",3826,3827,0,True,64.89150864902393,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,20.0,0,0,0,0,0,0,0,0,0,260.9798842723896,25665,552,2123,663,7,400,1809,52,2312,4319,4,277,119
"LINESTRING (-3.709307749999999 40.42572835000009, -3.70928 40.4257244, -3.7093048124614802 40.42591976867568, -3.709325363763219 40.42608158577743, -3.709353699999999 40.4263047)",3823,3826,0,True,68.13443003315689,0,0,0,1,0,0,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,260.9798842723896,20422,731,1643,2050,1577,2575,1334,1339,2509,787,3,431,838
